created_at,text,conversation_id,reply_settings,edit_history_tweet_ids,lang,referenced_tweets,possibly_sensitive,id,author_id,entities.annotations,entities.mentions,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,public_metrics.bookmark_count,public_metrics.impression_count,edit_controls.edits_remaining,edit_controls.is_edit_eligible,edit_controls.editable_until,entities.urls,attachments.media_keys,entities.hashtags,in_reply_to_user_id,attachments.media_source_tweet_id,entities.cashtags,location,username,name,brand,geo.place_id,attachments.poll_ids,withheld.country_codes,geo.coordinates.type,geo.coordinates.coordinates,is_about_brand,confidence,rationale
2025-02-10T03:11:38.000Z,"@ever_e_mann @teameffujoe @SnoopDogg @TomBrady Ooooooo you sound tough.  Hey dipshit - this app is full of dipshits like trying to make profound statements like “These commercials perpetuate division.”  No, fuck nuts.  Assholes like you perpetuate division.",1888768808426279328,everyone,['1888787883265245630'],en,"[{'type': 'replied_to', 'id': '1888782375380771079'}]",FALSE,1888787883265245630,1027149546,,"[{'start': 0, 'end': 12, 'username': 'ever_e_mann', 'id': '1323993723928236033'}, {'start': 13, 'end': 25, 'username': 'teameffujoe', 'id': '47360566'}, {'start': 26, 'end': 36, 'username': 'SnoopDogg', 'id': '3004231'}, {'start': 37, 'end': 46, 'username': 'TomBrady', 'id': '1108050829393707008'}]",0,0,0,0,0,5,5,FALSE,2025-02-10T04:11:38.000Z,,,,1.323993723928236e+18,,,,X_Is_Lies,IHateThisPlace,Dunkin',,,,,,False,1.0,Duplicate of 91; no Dunkin'.
2025-02-10T03:11:35.000Z,@TomBrady has done a great job this game. #SuperBowlLIX,1888787873538715781,everyone,['1888787873538715781'],en,,FALSE,1888787873538715781,81469748,"[{'start': 43, 'end': 54, 'probability': 0.9466, 'type': 'Other', 'normalized_text': 'SuperBowlLIX'}]","[{'start': 0, 'end': 9, 'username': 'TomBrady', 'id': '1108050829393707008'}]",0,0,0,0,0,50,5,TRUE,2025-02-10T04:11:35.000Z,,,"[{'start': 42, 'end': 55, 'tag': 'SuperBowlLIX'}]",1.108050829393707e+18,,,Redacted,rhymeswithike,mike!,Dunkin',,,,,,False,1.0,Praising Tom Brady broadcast; #SuperBowlLIX; no Dunkin'.
2025-02-10T03:11:35.000Z,@TomBrady has done a great job this game. #SuperBowlLIX,1888787873538715781,everyone,['1888787873538715781'],en,,FALSE,1888787873538715781,81469748,"[{'start': 43, 'end': 54, 'probability': 0.9466, 'type': 'Other', 'normalized_text': 'SuperBowlLIX'}]","[{'start': 0, 'end': 9, 'username': 'TomBrady', 'id': '1108050829393707008'}]",0,0,0,0,0,50,5,TRUE,2025-02-10T04:11:35.000Z,,,"[{'start': 42, 'end': 55, 'tag': 'SuperBowlLIX'}]",1.108050829393707e+18,,,Redacted,rhymeswithike,mike!,Dunkin',,,,,,False,1.0,Duplicate of 94; no Dunkin'.
2025-02-10T03:11:32.000Z,@NFL_DovKleiman Everybody bitching about it can’t even pronounce tourbillon. @TomBrady has taste (and a fuck load of money). Get over it,1888719565393416266,everyone,['1888787861865934995'],en,"[{'type': 'replied_to', 'id': '1888719565393416266'}]",FALSE,1888787861865934995,1732105688573186048,"[{'start': 65, 'end': 74, 'probability': 0.5896, 'type': 'Other', 'normalized_text': 'tourbillon'}]","[{'start': 0, 'end': 15, 'username': 'NFL_DovKleiman', 'id': '93910940'}, {'start': 77, 'end': 86, 'username': 'TomBrady', 'id': '1108050829393707008'}]",0,0,0,0,0,3,5,FALSE,2025-02-10T04:11:32.000Z,,,,93910940,,,,TomFooleryIII,Evan Park,Dunkin',,,,,,False,1.0,Defending Tom Brady's watch; no Dunkin'.
2025-02-10T03:11:31.000Z,RT @_jillbeckman: “When we beat them in Tampa…” @TomBrady music to our ears,1888787856191000962,everyone,['1888787856191000962'],en,"[{'type': 'retweeted', 'id': '1888784168168882409'}]",FALSE,1888787856191000962,296400560,"[{'start': 40, 'end': 44, 'probability': 0.9795, 'type': 'Place', 'normalized_text': 'Tampa'}]","[{'start': 3, 'end': 16, 'username': '_jillbeckman', 'id': '2691663679'}, {'start': 48, 'end': 57, 'username': 'TomBrady', 'id': '1108050829393707008'}]",83,0,0,0,0,0,5,FALSE,2025-02-10T04:11:31.000Z,,,,,,,El Paso,Vic_SG_23,Vic ☣️,Dunkin',,,,,,False,1.0,RT same as 15; no Dunkin'.
2025-02-10T03:11:30.000Z,"RT @patriotslatam: Sólo hay uno como ÉL.

Abrazo. 

@TomBrady https://t.co/hWzRMie4I1",1888787853003391343,everyone,['1888787853003391343'],es,"[{'type': 'retweeted', 'id': '1888782268186890296'}]",FALSE,1888787853003391343,131353621,"[{'start': 37, 'end': 38, 'probability': 0.572, 'type': 'Person', 'normalized_text': 'ÉL'}]","[{'start': 3, 'end': 17, 'username': 'patriotslatam', 'id': '1376346231790833671'}, {'start': 52, 'end': 61, 'username': 'TomBrady', 'id': '1108050829393707008'}]",394,0,0,0,0,0,5,FALSE,2025-02-10T04:11:30.000Z,"[{'start': 62, 'end': 85, 'url': 'https://t.co/hWzRMie4I1', 'expanded_url': 'https://x.com/patriotslatam/status/1888782268186890296/photo/1', 'display_url': 'pic.x.com/hWzRMie4I1', 'media_key': '3_1888782262306516992'}]",['3_1888782262306516992'],,,['1888782268186890296'],,,ialex_ms7,Alex MS ॐ,Dunkin',,,,,,False,1.0,RT same as 24; no Dunkin'.
2025-02-10T03:11:30.000Z,"I’ll say this. I better not hear another goddamn word about @PatrickMahomes being on the same level as @TomBrady , Brady NEVER got his ass kicked in the Super Bowl like this. #SuperBowlLIX",1888787850268705220,everyone,['1888787850268705220'],en,,FALSE,1888787850268705220,1564419774414835712,"[{'start': 115, 'end': 119, 'probability': 0.8654, 'type': 'Person', 'normalized_text': 'Brady'}, {'start': 153, 'end': 162, 'probability': 0.944, 'type': 'Other', 'normalized_text': 'Super Bowl'}, {'start': 176, 'end': 187, 'probability': 0.9005, 'type': 'Other', 'normalized_text': 'SuperBowlLIX'}]","[{'start': 60, 'end': 75, 'username': 'PatrickMahomes', 'id': '353178677'}, {'start': 103, 'end': 112, 'username': 'TomBrady', 'id': '1108050829393707008'}]",0,0,0,0,0,165,5,TRUE,2025-02-10T04:11:30.000Z,,,"[{'start': 175, 'end': 188, 'tag': 'SuperBowlLIX'}]",,,,"Connecticut, USA",VinandtheJets,Vinny C.,Dunkin',,,,,,False,1.0,No more Mahomes vs Tom Brady talk after Super Bowl; no Dunkin'.
2025-02-10T03:11:24.000Z,RT @_jillbeckman: “When we beat them in Tampa…” @TomBrady music to our ears,1888787827913113653,everyone,['1888787827913113653'],en,"[{'type': 'retweeted', 'id': '1888784168168882409'}]",FALSE,1888787827913113653,270102039,"[{'start': 40, 'end': 44, 'probability': 0.9795, 'type': 'Place', 'normalized_text': 'Tampa'}]","[{'start': 3, 'end': 16, 'username': '_jillbeckman', 'id': '2691663679'}, {'start': 48, 'end': 57, 'username': 'TomBrady', 'id': '1108050829393707008'}]",83,0,0,0,0,0,5,FALSE,2025-02-10T04:11:24.000Z,,,,,,,Toad's Turnpike,NickBrew2840,nick brewer,Dunkin',,,,,,False,1.0,RT same as 15/97; no Dunkin'.
2025-02-10T03:11:23.000Z,@Elex_Michaelson @TomBrady He lost a few too… so…,1888785403916001739,everyone,['1888787822649512050'],en,"[{'type': 'replied_to', 'id': '1888785403916001739'}]",FALSE,1888787822649512050,1373039902305095685,,"[{'start': 0, 'end': 16, 'username': 'Elex_Michaelson', 'id': '937422446323314688'}, {'start': 17, 'end': 26, 'username': 'TomBrady', 'id': '1108050829393707008'}]",0,1,0,0,0,24,5,FALSE,2025-02-10T04:11:23.000Z,,,,9.374224463233147e+17,,,,RockwellVIPER,A Dad,Dunkin',,,,,,False,1.0,No mention of Dunkin' in text; discusses Tom Brady.
2025-02-10T03:11:21.000Z,@AlvaroNFLMartin @TomBrady Hoy se valora mucho más lo que logró Tom Brady 🤔,1888752441417457715,everyone,['1888787813744672988'],es,"[{'type': 'replied_to', 'id': '1888752441417457715'}]",FALSE,1888787813744672988,1369693903310499844,"[{'start': 64, 'end': 72, 'probability': 0.9802, 'type': 'Person', 'normalized_text': 'Tom Brady'}]","[{'start': 0, 'end': 16, 'username': 'AlvaroNFLMartin', 'id': '49054099'}, {'start': 17, 'end': 26, 'username': 'TomBrady', 'id': '1108050829393707008'}]",0,0,0,0,0,40,5,FALSE,2025-02-10T04:11:21.000Z,,,,49054099,,,,AAgsanabria,AlejandroAgsanabria,Dunkin',,,,,,False,1.0,No mention of Dunkin' in text; discusses Tom Brady.
2025-02-10T03:11:16.000Z,"RT @patriotslatam: Sólo hay uno como ÉL.

Abrazo. 

@TomBrady https://t.co/hWzRMie4I1",1888787793834369370,everyone,['1888787793834369370'],es,"[{'type': 'retweeted', 'id': '1888782268186890296'}]",FALSE,1888787793834369370,2715737143,"[{'start': 37, 'end': 38, 'probability': 0.572, 'type': 'Person', 'normalized_text': 'ÉL'}]","[{'start': 3, 'end': 17, 'username': 'patriotslatam', 'id': '1376346231790833671'}, {'start': 52, 'end': 61, 'username': 'TomBrady', 'id': '1108050829393707008'}]",394,0,0,0,0,0,5,FALSE,2025-02-10T04:11:16.000Z,"[{'start': 62, 'end': 85, 'url': 'https://t.co/hWzRMie4I1', 'expanded_url': 'https://x.com/patriotslatam/status/1888782268186890296/photo/1', 'display_url': 'pic.x.com/hWzRMie4I1', 'media_key': '3_1888782262306516992'}]",['3_1888782262306516992'],,,['1888782268186890296'],,Ciudad de México,EspinosaJordy,Jordy Espinosa,Dunkin',,,,,,False,1.0,No mention of Dunkin' in text; retweet about Tom Brady.
2025-02-10T03:11:15.000Z,RT @StreamOnMax: Spa day. @dunkindonuts #JeremyStrong #Dune #SuperBowl https://t.co/7qj5EsXx6Q,1888787788281028970,everyone,['1888787788281028970'],en,"[{'type': 'retweeted', 'id': '1888739693476667638'}]",FALSE,1888787788281028970,60246606,"[{'start': 41, 'end': 52, 'probability': 0.4755, 'type': 'Person', 'normalized_text': 'JeremyStrong'}, {'start': 55, 'end': 58, 'probability': 0.6603, 'type': 'Other', 'normalized_text': 'Dune'}, {'start': 61, 'end': 69, 'probability': 0.8773, 'type': 'Other', 'normalized_text': 'SuperBowl'}]","[{'start': 3, 'end': 15, 'username': 'StreamOnMax', 'id': '89090040'}, {'start': 26, 'end': 39, 'username': 'dunkindonuts', 'id': '8771022'}]",66,0,0,0,0,0,5,FALSE,2025-02-10T04:11:15.000Z,"[{'start': 71, 'end': 94, 'url': 'https://t.co/7qj5EsXx6Q', 'expanded_url': 'https://x.com/StreamOnMax/status/1888739693476667638/photo/1', 'display_url': 'pic.x.com/7qj5EsXx6Q', 'media_key': '3_1888739625784791040'}]",['3_1888739625784791040'],"[{'start': 40, 'end': 53, 'tag': 'JeremyStrong'}, {'start': 54, 'end': 59, 'tag': 'Dune'}, {'start': 60, 'end': 70, 'tag': 'SuperBowl'}]",,['1888739693476667638'],,"Los Angeles, CA",WillTheLandMan,Will Landman 🍥,Dunkin',,,,,,True,1.0,Mentions @dunkindonuts in retweeted text.
2025-02-10T03:11:11.000Z,"RT @DonnieWahlberg: So fun to be a part of this awesomeness! Enjoy the show!

More #Dunkin &amp; #DunKing fun coming soon — with yours truly.…",1888787773949149373,everyone,['1888787773949149373'],en,"[{'type': 'retweeted', 'id': '1888770753404764651'}]",FALSE,1888787773949149373,19933074,"[{'start': 84, 'end': 89, 'probability': 0.5547, 'type': 'Other', 'normalized_text': 'Dunkin'}, {'start': 98, 'end': 104, 'probability': 0.7333, 'type': 'Other', 'normalized_text': 'DunKing'}]","[{'start': 3, 'end': 18, 'username': 'DonnieWahlberg', 'id': '24776235'}]",236,0,0,0,0,0,5,FALSE,2025-02-10T04:11:11.000Z,,,"[{'start': 83, 'end': 90, 'tag': 'Dunkin'}, {'start': 97, 'end': 105, 'tag': 'DunKing'}]",,,,Chicago,sunbloom365,Susan Anderson 🟧 💙🥥🌴,Dunkin',,,,,,True,1.0,"Mentions #Dunkin and #DunKing in retweeted text, Dunkin' campaign."
2025-02-10T03:11:09.000Z,"RT @patriotslatam: Sólo hay uno como ÉL.

Abrazo. 

@TomBrady https://t.co/hWzRMie4I1",1888787762947428481,everyone,['1888787762947428481'],es,"[{'type': 'retweeted', 'id': '1888782268186890296'}]",FALSE,1888787762947428481,252624239,"[{'start': 37, 'end': 38, 'probability': 0.572, 'type': 'Person', 'normalized_text': 'ÉL'}]","[{'start': 3, 'end': 17, 'username': 'patriotslatam', 'id': '1376346231790833671'}, {'start': 52, 'end': 61, 'username': 'TomBrady', 'id': '1108050829393707008'}]",394,0,0,0,0,0,5,FALSE,2025-02-10T04:11:09.000Z,"[{'start': 62, 'end': 85, 'url': 'https://t.co/hWzRMie4I1', 'expanded_url': 'https://x.com/patriotslatam/status/1888782268186890296/photo/1', 'display_url': 'pic.x.com/hWzRMie4I1', 'media_key': '3_1888782262306516992'}]",['3_1888782262306516992'],,,['1888782268186890296'],,Detrás de ti,Iztacalcool,Tu maleante bb,Dunkin',,,,,,False,1.0,No mention of Dunkin' in text; retweet about Tom Brady.
2025-02-10T03:11:08.000Z,RT @kendallhosseini: the chiefs are getting beat worse than iron man in civil war meanwhile jeremy strong is letting his whimsy out in a du…,1888787757788537280,everyone,['1888787757788537280'],en,"[{'type': 'retweeted', 'id': '1888774753810338222'}]",FALSE,1888787757788537280,1274251185822760960,"[{'start': 92, 'end': 97, 'probability': 0.8415, 'type': 'Person', 'normalized_text': 'jeremy'}]","[{'start': 3, 'end': 19, 'username': 'kendallhosseini', 'id': '1427792793452392451'}]",79,0,0,0,0,0,5,FALSE,2025-02-10T04:11:08.000Z,,,,,,,"nineteen, she/her, lesbian",SHIGARAKlS,mads,Dunkin',,,,,,False,1.0,No mention of Dunkin' in text.
2025-02-10T03:11:05.000Z,@rennaestubbs @TomBrady Blackout city basically,1888772500475298071,everyone,['1888787748410228987'],en,"[{'type': 'replied_to', 'id': '1888772500475298071'}]",FALSE,1888787748410228987,35612039,"[{'start': 24, 'end': 36, 'probability': 0.7726, 'type': 'Other', 'normalized_text': 'Blackout city'}]","[{'start': 0, 'end': 13, 'username': 'rennaestubbs', 'id': '40715529'}, {'start': 14, 'end': 23, 'username': 'TomBrady', 'id': '1108050829393707008'}]",0,0,1,0,0,87,5,FALSE,2025-02-10T04:11:05.000Z,,,,40715529,,,,gbush7,gerryb,Dunkin',,,,,,False,1.0,No mention of Dunkin' in text; discusses Tom Brady.
2025-02-10T03:11:04.000Z,RT @kendallhosseini: the chiefs are getting beat worse than iron man in civil war meanwhile jeremy strong is letting his whimsy out in a du…,1888787742466748522,everyone,['1888787742466748522'],en,"[{'type': 'retweeted', 'id': '1888774753810338222'}]",FALSE,1888787742466748522,1335754241076572160,"[{'start': 92, 'end': 97, 'probability': 0.8415, 'type': 'Person', 'normalized_text': 'jeremy'}]","[{'start': 3, 'end': 19, 'username': 'kendallhosseini', 'id': '1427792793452392451'}]",79,0,0,0,0,0,5,FALSE,2025-02-10T04:11:04.000Z,,,,,,,any prns. jewish. lesbian.,jerrymaguired,better man oscar campaign manager,Dunkin',,,,,,False,1.0,No mention of Dunkin' in text.
2025-02-10T03:11:03.000Z,"@TomBrady @JoePod24 @RyanHoliday Day 7

Chip away.

Athlete 🤝 Creator https://t.co/h8BWwdJ5sI",1886593055106511195,everyone,['1888787738188542170'],en,"[{'type': 'replied_to', 'id': '1888422941324451976'}]",FALSE,1888787738188542170,1666494583356678161,,"[{'start': 0, 'end': 9, 'username': 'TomBrady', 'id': '1108050829393707008'}, {'start': 10, 'end': 19, 'username': 'JoePod24', 'id': '1664633384922931201'}, {'start': 20, 'end': 32, 'username': 'RyanHoliday', 'id': '3764301'}]",0,0,0,0,0,17,5,FALSE,2025-02-10T04:11:03.000Z,"[{'start': 70, 'end': 93, 'url': 'https://t.co/h8BWwdJ5sI', 'expanded_url': 'https://x.com/TeamHalftime/status/1888787738188542170/video/1', 'display_url': 'pic.x.com/h8BWwdJ5sI', 'media_key': '13_1888787656034635776'}]",['13_1888787656034635776'],,1.6664945833566781e+18,,,"Boston, MA",TeamHalftime,Ryan Dunn | Halftime Heroes,Dunkin',,,,,,False,1.0,No mention of Dunkin' in text.
2025-02-10T03:11:03.000Z,I think it’s obvious @TomBrady won the @SuperBowl again,1888787736460439860,everyone,['1888787736460439860'],en,,FALSE,1888787736460439860,360720018,,"[{'start': 21, 'end': 30, 'username': 'TomBrady', 'id': '1108050829393707008'}, {'start': 39, 'end': 49, 'username': 'SuperBowl', 'id': '19425947'}]",0,0,1,0,0,25,5,TRUE,2025-02-10T04:11:03.000Z,,,,,,,Billerica,Leifmealone23,Leif,Dunkin',,,,,,False,1.0,No mention of Dunkin' in text.
2025-02-10T03:11:03.000Z,I think it’s obvious @TomBrady won the @SuperBowl again,1888787736460439860,everyone,['1888787736460439860'],en,,FALSE,1888787736460439860,360720018,,"[{'start': 21, 'end': 30, 'username': 'TomBrady', 'id': '1108050829393707008'}, {'start': 39, 'end': 49, 'username': 'SuperBowl', 'id': '19425947'}]",0,0,1,0,0,25,5,TRUE,2025-02-10T04:11:03.000Z,,,,,,,Billerica,Leifmealone23,Leif,Dunkin',,,,,,False,1.0,No mention of Dunkin' in text.
2025-02-10T03:11:01.000Z,Brady is the GOAT nobody will ever be as good. There should never be any more debate after tonight nobody can or will do what Tom Brady did. @nfl @TomBrady #SuperBowlLIX,1888787731020480564,everyone,['1888787731020480564'],en,,FALSE,1888787731020480564,1817366435930226688,"[{'start': 0, 'end': 4, 'probability': 0.9083, 'type': 'Person', 'normalized_text': 'Brady'}, {'start': 126, 'end': 134, 'probability': 0.9736, 'type': 'Person', 'normalized_text': 'Tom Brady'}, {'start': 157, 'end': 168, 'probability': 0.7484, 'type': 'Other', 'normalized_text': 'SuperBowlLIX'}]","[{'start': 141, 'end': 145, 'username': 'NFL', 'id': '19426551'}, {'start': 146, 'end': 155, 'username': 'TomBrady', 'id': '1108050829393707008'}]",0,0,0,0,0,89,5,TRUE,2025-02-10T04:11:01.000Z,,,"[{'start': 156, 'end': 169, 'tag': 'SuperBowlLIX'}]",,,,,CembraleDo1294,Donny9999,Dunkin',,,,,,False,1.0,No mention of Dunkin' in text.
2025-02-10T03:11:01.000Z,"This is why the Tom Brady and Patrick Mahomes comparison is a joke… Brady never got blown out in a Super Bowl. And this is Mahomes second time getting manhandled in a Super Bowl

@TomBrady is the undisputed GOAT

Sorry. Not Sorry. 🫣",1888787730123100490,everyone,['1888787730123100490'],en,,FALSE,1888787730123100490,453612390,"[{'start': 16, 'end': 24, 'probability': 0.976, 'type': 'Person', 'normalized_text': 'Tom Brady'}, {'start': 30, 'end': 44, 'probability': 0.9523, 'type': 'Person', 'normalized_text': 'Patrick Mahomes'}, {'start': 68, 'end': 72, 'probability': 0.9206, 'type': 'Person', 'normalized_text': 'Brady'}, {'start': 99, 'end': 108, 'probability': 0.8162, 'type': 'Other', 'normalized_text': 'Super Bowl'}, {'start': 123, 'end': 129, 'probability': 0.8894, 'type': 'Person', 'normalized_text': 'Mahomes'}, {'start': 167, 'end': 176, 'probability': 0.7654, 'type': 'Other', 'normalized_text': 'Super Bowl'}]","[{'start': 179, 'end': 188, 'username': 'TomBrady', 'id': '1108050829393707008'}]",0,0,1,0,0,133,5,TRUE,2025-02-10T04:11:01.000Z,,,,,,,Earth ,TheCalebFuller,Big Money™️,Dunkin',,,,,,False,1.0,No mention of Dunkin' in text.
2025-02-10T03:11:00.000Z,"RT @nkotbnews: Donnie Wahlberg to make cameo in ""DunKings 2"" https://t.co/pCquJg5D5w https://t.co/7VDKiWLtgd",1888787724234358849,everyone,['1888787724234358849'],en,"[{'type': 'retweeted', 'id': '1888708555928142283'}]",FALSE,1888787724234358849,260677385,,"[{'start': 3, 'end': 13, 'username': 'nkotbnews', 'id': '31223646'}]",42,0,0,0,0,0,5,FALSE,2025-02-10T04:11:00.000Z,"[{'start': 61, 'end': 84, 'url': 'https://t.co/pCquJg5D5w', 'expanded_url': 'http://www.nkotbnews.com/2025/02/donnie-wahlberg-to-make-cameo-in.html', 'display_url': 'nkotbnews.com/2025/02/donnie…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1888708600106729472/DRYwSNyx?format=jpg&name=orig', 'width': 480, 'height': 360}, {'url': 'https://pbs.twimg.com/news_img/1888708600106729472/DRYwSNyx?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Donnie Wahlberg to make cameo in ""DunKings 2""', 'description': 'nkotb news, nkotb, new kids on the block, donnie wahlberg, jordan knight, joey mcintyre, danny wood, jonathan knight', 'unwound_url': 'http://www.nkotbnews.com/2025/02/donnie-wahlberg-to-make-cameo-in.html'}, {'start': 85, 'end': 108, 'url': 'https://t.co/7VDKiWLtgd', 'expanded_url': 'https://x.com/nkotbnews/status/1888708555928142283/photo/1', 'display_url': 'pic.x.com/7VDKiWLtgd', 'media_key': '3_1888708518875680769'}]",['3_1888708518875680769'],,,['1888708555928142283'],,"Gold Coast, Queensland",amber_wallace75,Amber 💙💚🇦🇺❤️,Dunkin',,,,,,True,0.95,"Mentions 'DunKings 2', Dunkin' ad campaign with Donnie Wahlberg."
2025-02-10T03:11:00.000Z,"RT @nkotbnews: Donnie Wahlberg to make cameo in ""DunKings 2"" https://t.co/pCquJg5D5w https://t.co/7VDKiWLtgd",1888787724234358849,everyone,['1888787724234358849'],en,"[{'type': 'retweeted', 'id': '1888708555928142283'}]",FALSE,1888787724234358849,260677385,,"[{'start': 3, 'end': 13, 'username': 'nkotbnews', 'id': '31223646'}]",42,0,0,0,0,0,5,FALSE,2025-02-10T04:11:00.000Z,"[{'start': 61, 'end': 84, 'url': 'https://t.co/pCquJg5D5w', 'expanded_url': 'http://www.nkotbnews.com/2025/02/donnie-wahlberg-to-make-cameo-in.html', 'display_url': 'nkotbnews.com/2025/02/donnie…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1888708600106729472/DRYwSNyx?format=jpg&name=orig', 'width': 480, 'height': 360}, {'url': 'https://pbs.twimg.com/news_img/1888708600106729472/DRYwSNyx?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Donnie Wahlberg to make cameo in ""DunKings 2""', 'description': 'nkotb news, nkotb, new kids on the block, donnie wahlberg, jordan knight, joey mcintyre, danny wood, jonathan knight', 'unwound_url': 'http://www.nkotbnews.com/2025/02/donnie-wahlberg-to-make-cameo-in.html'}, {'start': 85, 'end': 108, 'url': 'https://t.co/7VDKiWLtgd', 'expanded_url': 'https://x.com/nkotbnews/status/1888708555928142283/photo/1', 'display_url': 'pic.x.com/7VDKiWLtgd', 'media_key': '3_1888708518875680769'}]",['3_1888708518875680769'],,,['1888708555928142283'],,"Gold Coast, Queensland",amber_wallace75,Amber 💙💚🇦🇺❤️,Dunkin',,,,,,True,0.95,"Mentions 'DunKings 2', Dunkin' ad campaign."
2025-02-10T03:11:00.000Z,"RT @nkotbnews: Donnie Wahlberg to make cameo in ""DunKings 2"" https://t.co/pCquJg5D5w https://t.co/7VDKiWLtgd",1888787724234358849,everyone,['1888787724234358849'],en,"[{'type': 'retweeted', 'id': '1888708555928142283'}]",FALSE,1888787724234358849,260677385,,"[{'start': 3, 'end': 13, 'username': 'nkotbnews', 'id': '31223646'}]",42,0,0,0,0,0,5,FALSE,2025-02-10T04:11:00.000Z,"[{'start': 61, 'end': 84, 'url': 'https://t.co/pCquJg5D5w', 'expanded_url': 'http://www.nkotbnews.com/2025/02/donnie-wahlberg-to-make-cameo-in.html', 'display_url': 'nkotbnews.com/2025/02/donnie…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1888708600106729472/DRYwSNyx?format=jpg&name=orig', 'width': 480, 'height': 360}, {'url': 'https://pbs.twimg.com/news_img/1888708600106729472/DRYwSNyx?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Donnie Wahlberg to make cameo in ""DunKings 2""', 'description': 'nkotb news, nkotb, new kids on the block, donnie wahlberg, jordan knight, joey mcintyre, danny wood, jonathan knight', 'unwound_url': 'http://www.nkotbnews.com/2025/02/donnie-wahlberg-to-make-cameo-in.html'}, {'start': 85, 'end': 108, 'url': 'https://t.co/7VDKiWLtgd', 'expanded_url': 'https://x.com/nkotbnews/status/1888708555928142283/photo/1', 'display_url': 'pic.x.com/7VDKiWLtgd', 'media_key': '3_1888708518875680769'}]",['3_1888708518875680769'],,,['1888708555928142283'],,"Gold Coast, Queensland",amber_wallace75,Amber 💙💚🇦🇺❤️,Dunkin',,,,,,True,0.95,"Mentions 'DunKings 2', Dunkin' ad campaign."
2025-02-10T03:10:58.000Z,RT @_jillbeckman: “When we beat them in Tampa…” @TomBrady music to our ears,1888787717787378099,everyone,['1888787717787378099'],en,"[{'type': 'retweeted', 'id': '1888784168168882409'}]",FALSE,1888787717787378099,722974088,"[{'start': 40, 'end': 44, 'probability': 0.9795, 'type': 'Place', 'normalized_text': 'Tampa'}]","[{'start': 3, 'end': 16, 'username': '_jillbeckman', 'id': '2691663679'}, {'start': 48, 'end': 57, 'username': 'TomBrady', 'id': '1108050829393707008'}]",83,0,0,0,0,0,5,FALSE,2025-02-10T04:10:58.000Z,,,,,,,,Nickied14,Nickie,Dunkin',,,,,,False,1.0,No mention of Dunkin' in text.
2025-02-10T03:10:55.000Z,Now don't ever put @TomBrady and @PatrickMahomes in the same sentence again in y'all life. Wrap this shit up!,1888787706580263382,everyone,['1888787706580263382'],en,,FALSE,1888787706580263382,3254202750,,"[{'start': 19, 'end': 28, 'username': 'TomBrady', 'id': '1108050829393707008'}, {'start': 33, 'end': 48, 'username': 'PatrickMahomes', 'id': '353178677'}]",1,1,0,0,0,31,5,TRUE,2025-02-10T04:10:55.000Z,,,,,,,,mss_saintlouis,Netra💋,Dunkin',,,,,,False,1.0,No mention of Dunkin' in text.
2025-02-10T03:10:55.000Z,"RT @NFL: From winning Super Bowls to calling them. 🐐 @TomBrady 

📺: #SBLIX – 6:30pm ET on FOX
📱: Tubi + NFL app https://t.co/tgX1ybcy4N",1888787705468702725,everyone,['1888787705468702725'],en,"[{'type': 'retweeted', 'id': '1888714658607251760'}]",FALSE,1888787705468702725,3244591676,"[{'start': 22, 'end': 32, 'probability': 0.7538, 'type': 'Other', 'normalized_text': 'Super Bowls'}, {'start': 69, 'end': 73, 'probability': 0.8174, 'type': 'Organization', 'normalized_text': 'SBLIX'}, {'start': 90, 'end': 92, 'probability': 0.7347, 'type': 'Organization', 'normalized_text': 'FOX'}, {'start': 97, 'end': 100, 'probability': 0.6917, 'type': 'Organization', 'normalized_text': 'Tubi'}, {'start': 104, 'end': 106, 'probability': 0.739, 'type': 'Organization', 'normalized_text': 'NFL'}]","[{'start': 3, 'end': 7, 'username': 'NFL', 'id': '19426551'}, {'start': 53, 'end': 62, 'username': 'TomBrady', 'id': '1108050829393707008'}]",797,0,0,0,0,0,5,FALSE,2025-02-10T04:10:55.000Z,"[{'start': 112, 'end': 135, 'url': 'https://t.co/tgX1ybcy4N', 'expanded_url': 'https://x.com/NFL/status/1888714658607251760/photo/1', 'display_url': 'pic.x.com/tgX1ybcy4N', 'media_key': '3_1888714601644101632'}, {'start': 112, 'end': 135, 'url': 'https://t.co/tgX1ybcy4N', 'expanded_url': 'https://x.com/NFL/status/1888714658607251760/photo/1', 'display_url': 'pic.x.com/tgX1ybcy4N', 'media_key': '3_1888714601644077060'}]","['3_1888714601644101632', '3_1888714601644077060']","[{'start': 68, 'end': 74, 'tag': 'SBLIX'}]",,"['1888714658607251760', '1888714658607251760']",,Sonora,azvl1nd1g0,azvl1nd1g0,Dunkin',,,,,,False,1.0,No mention of Dunkin' in text.
